"Story","Title","Result","Date","Stability","Duration (s)"
"CAP_F_005 - Visualizar el Contenido de Siguenos en Redes Sociales",": Cargando la Web de Referencia","SUCCESS","2022-07-06T19:19:14.418-05:00[America/Bogota]","0.0","88.35"
